Time,useless,still,wave,nearDrops,smallDrops,drops,foam
74.942 sec,0,0,0,0,0,0,0
74.95 sec,0,0,0,0,0,0,0
74.958 sec,0,0,0,0,0,0,0
74.967 sec,0,0,0,0,0,0,0
74.975 sec,0,0,0,0,0,0,0
74.983 sec,0,0,0,0,0,0,0
74.992 sec,0,0,0,0,0,0,0
75 sec,0,0,0,1,0,0,0
75.008 sec,0,0,0,1,0,0,0
75.017 sec,0,0,0,0,0,1,0
75.025 sec,0,0,0,0,0,1,0
75.033 sec,0,0,0,0,0,1,0
75.042 sec,0,0,0,0,0,0,0
75.05 sec,0,0,0,0,0,0,0
75.058 sec,0,0,0,0,0,0,0
75.067 sec,0,0,0,0,0,0,0
75.075 sec,0,0,0,0,0,0,0
75.083 sec,0,0,0,0,0,0,0
75.092 sec,0,0,0,0,0,0,0
75.1 sec,0,0,0,0,0,0,0
75.108 sec,0,0,0,0,0,0,0
75.117 sec,0,0,0,0,0,0,0
75.125 sec,0,0,0,0,0,0,0
75.133 sec,0,0,0,0,0,0,0
75.142 sec,0,0,0,0,0,0,0
75.15 sec,0,0,0,0,0,0,0
75.158 sec,0,0,0,0,0,0,0
75.167 sec,0,0,0,0,0,0,0
75.175 sec,0,0,0,0,0,0,0
75.183 sec,0,0,0,0,0,0,0
75.192 sec,0,0,0,0,0,0,0
75.2 sec,0,0,0,0,0,0,0
75.208 sec,0,0,0,0,0,0,0
75.217 sec,0,0,0,0,0,0,0
75.225 sec,0,0,0,0,0,0,0
75.233 sec,0,0,0,0,0,0,0
75.242 sec,0,0,0,0,0,0,0
75.25 sec,0,0,0,0,0,0,0
75.259 sec,0,0,0,0,0,0,0
75.267 sec,0,0,0,0,0,0,0
75.275 sec,0,0,0,0,0,0,0
75.284 sec,0,0,0,0,0,0,0
75.292 sec,0,0,0,0,0,0,0
75.3 sec,0,0,0,0,0,0,0
75.309 sec,0,0,0,0,0,0,0
75.317 sec,0,0,0,1,0,0,0
75.325 sec,0,0,0,0,0,0,0
75.334 sec,0,0,0,0,0,0,0
75.342 sec,0,0,0,0,0,0,0
75.35 sec,0,0,0,0,0,0,0
75.359 sec,0,0,0,0,0,0,0
75.367 sec,0,0,0,0,0,0,0
75.375 sec,0,0,0,0,0,0,0
75.384 sec,0,0,0,0,0,0,0
75.392 sec,0,0,0,0,0,0,0
75.4 sec,0,0,0,1,0,0,0
75.409 sec,0,0,0,0,0,0,0
75.417 sec,0,0,0,0,1,0,0
75.425 sec,0,0,0,0,1,0,0
75.434 sec,0,0,0,0,1,0,0
75.442 sec,0,0,0,0,0,0,0
75.45 sec,0,0,0,0,0,0,0
75.459 sec,0,0,0,0,0,0,0
75.467 sec,0,0,0,0,0,0,0
75.475 sec,0,0,0,0,0,0,0
75.484 sec,0,0,0,0,0,0,0
75.492 sec,0,0,0,0,1,0,0
75.5 sec,0,0,0,0,1,0,0
75.509 sec,0,0,0,0,1,0,0
75.517 sec,0,0,0,0,1,0,0
75.525 sec,0,0,0,0,0,0,0
75.534 sec,0,0,0,0,0,0,0
75.542 sec,0,0,0,0,0,0,0
75.55 sec,0,0,0,0,0,0,0
75.559 sec,0,0,0,0,0,0,0
75.567 sec,0,0,0,0,0,0,0
75.576 sec,0,0,0,0,0,0,0
75.584 sec,0,0,0,0,0,0,0
75.592 sec,0,0,0,0,0,0,0
75.601 sec,0,0,0,0,1,0,0
75.609 sec,0,0,0,0,1,0,0
75.617 sec,0,0,0,0,1,0,0
75.626 sec,0,0,0,0,1,0,0
75.634 sec,0,0,0,0,1,0,0
75.642 sec,0,0,0,0,1,0,0
75.651 sec,0,0,0,0,0,0,0
75.659 sec,0,0,0,0,0,0,0
75.667 sec,0,0,0,0,0,0,0
75.676 sec,0,0,0,0,0,0,0
75.684 sec,0,0,0,0,0,0,0
75.692 sec,0,0,0,0,0,0,0
75.701 sec,0,0,0,0,0,0,0
75.709 sec,0,0,0,0,0,0,0
75.717 sec,0,0,0,0,0,0,0
75.726 sec,0,0,0,0,0,0,0
75.734 sec,0,0,0,0,0,0,0
75.742 sec,0,0,0,0,0,0,0
75.751 sec,0,0,0,0,0,0,0
75.759 sec,0,0,0,0,0,0,0
75.767 sec,0,0,0,0,0,0,0
75.776 sec,0,0,0,0,0,0,0
75.784 sec,0,0,0,0,0,0,0
75.792 sec,0,0,0,0,0,0,0
75.801 sec,0,0,0,0,0,0,0
75.809 sec,0,0,0,0,0,0,0
75.817 sec,0,0,0,0,0,0,0
75.826 sec,0,0,0,0,0,0,0
75.834 sec,0,0,0,0,0,0,0
75.842 sec,0,0,0,0,0,0,0
75.851 sec,0,0,0,0,0,0,0
75.859 sec,0,0,0,0,0,0,0
75.867 sec,0,0,0,0,0,0,0
75.876 sec,0,0,0,0,0,0,0
75.884 sec,0,0,0,0,0,0,0
75.892 sec,0,0,0,0,0,0,0
75.901 sec,0,0,0,0,0,0,0
75.909 sec,0,0,0,0,0,0,0
75.918 sec,0,0,0,0,0,0,0
75.926 sec,0,0,0,0,0,0,0
75.934 sec,0,0,0,0,0,0,0
75.943 sec,0,0,0,0,0,0,0
75.951 sec,0,0,0,0,0,0,0
75.959 sec,0,0,0,0,0,0,0
75.968 sec,0,0,0,0,0,0,0
75.976 sec,0,0,0,0,0,0,0
75.984 sec,0,0,0,0,0,0,0
75.993 sec,0,0,0,0,0,0,0
76.001 sec,0,0,0,0,0,0,0
76.009 sec,0,0,0,0,0,0,0
76.018 sec,0,0,0,0,0,0,0
76.026 sec,0,0,0,0,0,0,0
76.034 sec,0,0,0,0,0,0,0
76.043 sec,0,0,0,0,0,0,0
76.051 sec,0,0,0,0,0,0,0
76.059 sec,0,0,0,0,0,0,0
76.068 sec,0,0,0,0,0,0,0
76.076 sec,0,0,0,0,0,0,0
76.084 sec,0,0,0,0,0,0,0
76.093 sec,0,0,0,0,0,0,0
76.101 sec,0,0,0,0,0,0,0
76.109 sec,0,0,0,0,0,0,0
76.118 sec,0,0,0,0,0,0,0
76.126 sec,0,0,0,0,0,0,0
76.134 sec,0,0,0,0,0,0,0
76.143 sec,0,0,0,0,0,0,0
76.151 sec,0,0,0,0,0,0,0
76.159 sec,0,0,0,0,0,0,0
76.168 sec,0,0,0,0,0,0,0
76.176 sec,0,0,0,0,0,0,0
76.184 sec,0,0,0,0,0,0,0
76.193 sec,0,0,0,0,0,0,0
76.201 sec,0,0,0,0,0,0,0
76.209 sec,0,0,0,0,0,0,0
76.218 sec,0,0,0,0,0,0,0
76.226 sec,0,0,0,0,0,0,0
76.234 sec,0,0,0,0,0,0,0
76.243 sec,0,0,0,0,0,0,0
76.251 sec,0,0,0,0,0,0,0
76.26 sec,0,0,0,0,0,0,0
76.268 sec,0,0,0,0,0,0,0
76.276 sec,0,0,0,0,0,0,0
76.285 sec,0,0,0,0,0,0,0
76.293 sec,0,0,0,0,0,0,0
76.301 sec,0,0,0,0,0,0,0
76.31 sec,0,0,0,0,0,0,0
76.318 sec,0,0,0,0,0,0,0
76.326 sec,0,0,0,0,0,0,0
76.335 sec,0,0,0,0,0,0,0
76.343 sec,0,0,0,0,0,0,0
76.351 sec,0,0,0,0,0,0,0
76.36 sec,0,0,0,1,0,0,0
76.368 sec,0,0,0,1,0,0,0
76.376 sec,0,0,0,0,0,0,0
76.385 sec,0,0,0,0,0,0,0
76.393 sec,0,0,0,0,0,0,0
76.401 sec,0,0,0,0,0,0,0
76.41 sec,0,0,0,0,0,0,0
76.418 sec,0,0,0,0,0,0,0
76.426 sec,0,0,0,0,0,0,0
76.435 sec,0,0,0,0,0,0,0
76.443 sec,0,0,0,0,0,0,0
76.451 sec,0,0,0,0,1,0,0
76.46 sec,0,0,0,0,1,0,0
76.468 sec,0,0,0,0,1,0,0
76.476 sec,0,0,0,0,1,0,0
76.485 sec,0,0,0,0,1,0,0
76.493 sec,0,0,0,0,0,0,0
76.501 sec,0,0,0,0,0,0,0
76.51 sec,0,0,0,0,0,0,0
76.518 sec,0,0,0,0,0,0,0
76.526 sec,0,0,0,0,0,0,0
76.535 sec,0,0,0,0,0,0,0
76.543 sec,0,0,0,1,0,0,0
76.551 sec,0,0,0,0,0,0,0
76.56 sec,0,0,0,0,0,0,0
76.568 sec,0,0,0,0,0,0,0
76.577 sec,0,0,0,0,0,0,0
76.585 sec,0,0,0,0,0,0,0
76.593 sec,0,0,0,0,0,0,0
76.602 sec,0,0,0,0,0,0,0
76.61 sec,0,0,0,0,0,0,0
76.618 sec,0,0,0,0,0,0,0
76.627 sec,0,0,0,0,0,0,0
76.635 sec,0,0,0,0,0,0,0
76.643 sec,0,0,0,0,0,0,0
76.652 sec,0,0,0,0,0,0,0
76.66 sec,0,0,0,0,0,0,0
76.668 sec,0,0,0,0,0,0,0
76.677 sec,0,0,0,0,0,0,0
76.685 sec,0,0,0,0,0,0,0
76.693 sec,0,0,0,0,0,0,0
76.702 sec,0,0,0,0,0,0,0
76.71 sec,0,0,0,0,0,0,0
76.718 sec,0,0,0,0,0,0,0
76.727 sec,0,0,0,0,0,0,0
76.735 sec,0,0,0,0,0,0,0
76.743 sec,0,0,0,0,0,0,0
76.752 sec,0,0,0,0,0,0,0
76.76 sec,0,0,0,0,0,0,0
76.768 sec,0,0,0,0,0,0,0
76.777 sec,0,0,0,0,0,0,0
76.785 sec,0,0,0,0,0,0,0
76.793 sec,0,0,0,0,0,0,0
76.802 sec,0,0,0,0,0,0,0
76.81 sec,0,0,0,0,0,0,0
76.818 sec,0,0,0,0,0,0,0
76.827 sec,0,0,0,0,0,0,0
76.835 sec,0,0,0,0,0,0,0
76.843 sec,0,0,0,0,0,0,0
76.852 sec,0,0,0,0,0,0,0
76.86 sec,0,0,0,0,0,0,0
76.868 sec,0,0,0,0,0,0,0
76.877 sec,0,0,0,0,0,0,0
76.885 sec,0,0,0,0,0,0,0
76.893 sec,0,0,0,0,0,0,0
76.902 sec,0,0,0,0,0,0,0
76.91 sec,0,0,0,0,0,0,0
76.919 sec,0,0,0,0,0,0,0
76.927 sec,0,0,0,0,0,0,0
76.935 sec,0,0,0,0,0,0,0
76.944 sec,0,0,0,0,0,0,0
76.952 sec,0,0,0,0,0,0,0
76.96 sec,0,0,0,0,0,0,0
76.969 sec,0,0,0,0,0,0,0
76.977 sec,0,0,0,0,0,0,0
76.985 sec,0,0,0,0,0,0,0
76.994 sec,0,0,0,0,0,0,0
77.002 sec,0,0,0,0,0,0,0
77.01 sec,0,0,0,0,0,0,0
77.019 sec,0,0,0,0,0,0,0
77.027 sec,0,0,0,0,0,0,0
77.035 sec,0,0,0,0,0,0,0
77.044 sec,0,0,0,0,0,0,0
77.052 sec,0,0,0,0,0,0,0
77.06 sec,0,0,0,0,0,0,0
77.069 sec,0,0,0,0,0,0,0
77.077 sec,0,0,0,0,0,0,0
77.085 sec,0,0,0,0,0,0,0
77.094 sec,0,0,0,0,0,0,0
77.102 sec,0,0,0,1,0,0,0
77.11 sec,0,0,0,1,0,0,0
77.119 sec,0,0,0,0,0,1,0
77.127 sec,0,0,0,0,0,1,0
77.135 sec,0,0,0,0,0,1,0
77.144 sec,0,0,0,0,0,1,0
77.152 sec,0,0,0,0,0,0,0
77.16 sec,0,0,0,0,0,0,0
77.169 sec,0,0,0,0,0,0,0
77.177 sec,0,0,0,0,0,0,0
77.185 sec,0,0,0,0,0,0,0
77.194 sec,0,0,0,0,0,0,0
77.202 sec,0,0,0,0,0,0,0
77.21 sec,0,0,0,0,0,0,0
77.219 sec,0,0,0,0,0,0,0
77.227 sec,0,0,0,0,0,0,0
77.235 sec,0,0,0,0,0,0,0
77.244 sec,0,0,0,0,0,0,0
77.252 sec,0,0,0,0,0,0,0
77.261 sec,0,0,0,0,0,0,0
77.269 sec,0,0,0,0,0,0,0
77.277 sec,0,0,0,0,0,0,0
77.286 sec,0,0,0,0,0,0,0
77.294 sec,0,0,0,0,0,0,0
77.302 sec,0,0,0,1,0,0,0
77.311 sec,0,0,0,1,0,0,0
77.319 sec,0,0,0,0,0,0,0
77.327 sec,0,0,0,0,0,0,0
77.336 sec,0,0,0,0,0,0,0
77.344 sec,0,0,0,0,0,0,0
77.352 sec,0,0,0,0,0,0,0
77.361 sec,0,0,0,0,0,0,0
77.369 sec,0,0,0,0,0,0,0
77.377 sec,0,0,0,0,0,0,0
77.386 sec,0,0,0,0,0,0,0
77.394 sec,0,0,0,0,0,0,0
77.402 sec,0,0,0,0,0,0,0
77.411 sec,0,0,0,0,0,0,0
77.419 sec,0,0,0,0,0,0,0
77.427 sec,0,0,0,0,0,0,0
77.436 sec,0,0,0,0,0,0,0
77.444 sec,0,0,0,0,0,0,0
77.452 sec,0,0,0,0,0,0,0
77.461 sec,0,0,0,0,0,0,0
77.469 sec,0,0,0,0,0,0,0
77.477 sec,0,0,0,0,0,0,0
77.486 sec,0,0,0,0,0,0,0
77.494 sec,0,0,0,0,0,0,0
77.502 sec,0,0,0,0,0,0,0
77.511 sec,0,0,0,0,0,0,0
77.519 sec,0,0,0,0,0,0,0
77.527 sec,0,0,0,0,0,0,0
77.536 sec,0,0,0,0,0,0,0
77.544 sec,0,0,0,0,0,0,0
77.552 sec,0,0,0,0,0,0,0
77.561 sec,0,0,0,0,0,0,0
77.569 sec,0,0,0,0,0,0,0
77.578 sec,0,0,0,0,0,0,0
77.586 sec,0,0,0,0,0,0,0
77.594 sec,0,0,0,0,0,0,0
77.603 sec,0,0,0,0,0,0,0
77.611 sec,0,0,0,0,0,0,0
77.619 sec,0,0,0,0,0,0,0
77.628 sec,0,0,0,0,0,0,0
77.636 sec,0,0,0,0,0,0,0
77.644 sec,0,0,0,0,0,0,0
77.653 sec,0,0,0,0,0,0,0
77.661 sec,0,0,0,0,0,0,0
77.669 sec,0,0,0,0,0,0,0
77.678 sec,0,0,0,0,0,0,0
77.686 sec,0,0,0,0,0,0,0
77.694 sec,0,0,0,0,0,0,0
77.703 sec,0,0,0,0,0,0,0
77.711 sec,0,0,0,0,0,0,0
77.719 sec,0,0,0,0,0,0,0
77.728 sec,0,0,0,0,0,0,0
77.736 sec,0,0,0,0,0,0,0
77.744 sec,0,0,0,1,0,0,0
77.753 sec,0,0,0,0,0,0,0
77.761 sec,0,0,0,0,0,0,0
77.769 sec,0,0,0,0,0,0,0
77.778 sec,0,0,0,0,0,0,0
77.786 sec,0,0,0,0,0,0,0
77.794 sec,0,0,0,0,0,0,0
77.803 sec,0,0,0,0,0,0,0
77.811 sec,0,0,0,0,0,0,0
77.819 sec,0,0,0,0,0,0,0
77.828 sec,0,0,0,0,0,0,0
77.836 sec,0,0,0,0,0,0,0
77.844 sec,0,0,0,0,0,0,0
77.853 sec,0,0,0,0,0,0,0
77.861 sec,0,0,0,0,0,0,0
77.869 sec,0,0,0,0,0,0,0
77.878 sec,0,0,0,0,0,0,0
77.886 sec,0,0,0,0,0,0,0
77.894 sec,0,0,0,0,0,0,0
77.903 sec,0,0,0,0,0,0,0
77.911 sec,0,0,0,0,0,0,0
77.92 sec,0,0,0,0,0,0,0
77.928 sec,0,0,0,0,0,0,0
77.936 sec,0,0,0,0,0,0,0
77.945 sec,0,0,0,0,0,0,0
77.953 sec,0,0,0,0,0,0,0
77.961 sec,0,0,0,0,0,0,0
77.97 sec,0,0,0,0,0,0,0
77.978 sec,0,0,0,0,0,0,0
77.986 sec,0,0,0,0,0,0,0
77.995 sec,0,0,0,0,0,0,0
78.003 sec,0,0,0,0,0,0,0
78.011 sec,0,0,0,0,0,0,0
78.02 sec,0,0,0,0,0,0,0
78.028 sec,0,0,0,0,0,0,0
78.036 sec,0,0,0,0,0,0,0
78.045 sec,0,0,0,0,0,0,0
78.053 sec,0,0,0,0,0,0,0
78.061 sec,0,0,0,0,0,0,0
78.07 sec,0,0,0,0,0,0,0
78.078 sec,0,0,0,0,0,0,0
78.086 sec,0,0,0,0,0,0,0
78.095 sec,0,0,0,0,0,0,0
78.103 sec,0,0,0,0,0,0,0
78.111 sec,0,0,0,0,0,0,0
78.12 sec,0,0,0,0,0,0,0
78.128 sec,0,0,0,0,0,0,0
78.136 sec,0,0,0,0,0,0,0
78.145 sec,0,0,0,0,0,0,0
78.153 sec,0,0,0,0,0,0,0
78.161 sec,0,0,0,0,0,0,0
78.17 sec,0,0,0,0,0,0,0
78.178 sec,0,0,0,0,0,0,0
78.186 sec,0,0,0,0,0,0,0
78.195 sec,0,0,0,0,0,0,0
78.203 sec,0,0,0,0,0,0,0
78.211 sec,0,0,0,0,0,0,0
78.22 sec,0,0,0,0,0,0,0
78.228 sec,0,0,0,0,0,0,0
78.236 sec,0,0,0,0,0,0,0
78.245 sec,0,0,0,0,0,0,0
78.253 sec,0,0,0,0,0,0,0
78.262 sec,0,0,0,0,0,0,0
78.27 sec,0,0,0,0,0,0,0
78.278 sec,0,0,0,0,0,0,0
78.287 sec,0,0,0,0,0,0,0
78.295 sec,0,0,0,0,0,0,0
78.303 sec,0,0,0,0,0,0,0
78.312 sec,0,0,0,0,0,0,0
78.32 sec,0,0,0,0,0,0,0
78.328 sec,0,0,0,0,0,0,0
78.337 sec,0,0,0,0,0,0,0
78.345 sec,0,0,0,0,0,0,0
78.353 sec,0,0,0,0,0,0,0
78.362 sec,0,0,0,0,0,0,0
78.37 sec,0,0,0,1,0,0,0
78.378 sec,0,0,0,0,0,0,0
78.387 sec,0,0,0,0,0,0,0
78.395 sec,0,0,0,0,0,0,0
78.403 sec,0,0,0,0,0,0,0
78.412 sec,0,0,0,0,0,0,0
78.42 sec,0,0,0,0,0,0,0
78.428 sec,0,0,0,0,0,0,0
78.437 sec,0,0,0,0,0,0,0
78.445 sec,0,0,0,0,0,0,0
78.453 sec,0,0,0,0,0,0,0
78.462 sec,0,0,0,0,0,0,0
78.47 sec,0,0,0,0,0,0,0
78.478 sec,0,0,0,0,0,0,0
78.487 sec,0,0,0,0,0,0,0
78.495 sec,0,0,0,0,0,0,0
78.503 sec,0,0,0,0,0,0,0
78.512 sec,0,0,0,0,0,0,0
78.52 sec,0,0,0,0,0,0,0
78.528 sec,0,0,0,0,0,0,0
78.537 sec,0,0,0,0,0,0,0
78.545 sec,0,0,0,0,0,0,0
78.553 sec,0,0,0,0,0,0,0
78.562 sec,0,0,0,0,0,0,0
78.57 sec,0,0,0,0,0,0,0
78.579 sec,0,0,0,0,0,0,0
78.587 sec,0,0,0,0,0,0,0
78.595 sec,0,0,0,0,0,0,0
78.604 sec,0,0,0,0,0,0,0
78.612 sec,0,0,0,0,0,0,0
78.62 sec,0,0,0,0,0,0,0
78.629 sec,0,0,0,0,0,0,0
78.637 sec,0,0,0,0,0,0,0
78.645 sec,0,0,0,0,0,0,0
78.654 sec,0,0,0,0,0,0,0
78.662 sec,0,0,0,0,0,0,0
78.67 sec,0,0,0,0,0,0,0
78.679 sec,0,0,0,0,0,0,0
78.687 sec,0,0,0,0,0,0,0
78.695 sec,0,0,0,0,0,0,0
78.704 sec,0,0,0,0,0,0,0
78.712 sec,0,0,0,0,0,0,0
78.72 sec,0,0,0,0,0,0,0
78.729 sec,0,0,0,0,0,0,0
78.737 sec,0,0,0,0,0,0,0
78.745 sec,0,0,0,0,0,0,0
78.754 sec,0,0,0,0,0,0,0
78.762 sec,0,0,0,0,0,0,0
78.77 sec,0,0,0,0,0,0,0
78.779 sec,0,0,0,0,0,0,0
78.787 sec,0,0,0,0,0,0,0
78.795 sec,0,0,0,0,0,0,0
78.804 sec,0,0,0,0,0,0,0
78.812 sec,0,0,0,0,0,0,0
78.82 sec,0,0,0,0,0,0,0
78.829 sec,0,0,0,0,0,0,0
78.837 sec,0,0,0,0,0,0,0
78.845 sec,0,0,0,0,0,0,0
78.854 sec,0,0,0,0,0,0,0
78.862 sec,0,0,0,0,0,0,0
78.87 sec,0,0,0,0,0,0,0
78.879 sec,0,0,0,1,0,0,0
78.887 sec,0,0,0,1,0,0,0
78.895 sec,0,0,0,1,0,0,0
78.904 sec,0,0,0,0,0,0,0
78.912 sec,0,0,0,0,0,0,0
78.921 sec,0,0,0,0,0,0,0
78.929 sec,0,0,0,0,0,0,0
78.937 sec,0,0,0,0,0,0,0
78.946 sec,0,0,0,0,0,0,0
78.954 sec,0,0,0,0,0,0,0
78.962 sec,0,0,0,0,0,0,0
78.971 sec,0,0,0,0,0,0,0
78.979 sec,0,0,0,0,0,0,0
78.987 sec,0,0,0,0,0,0,0
78.996 sec,0,0,0,0,0,0,0
79.004 sec,0,0,0,0,0,0,0
79.012 sec,0,0,0,0,0,0,0
79.021 sec,0,0,0,0,0,0,0
79.029 sec,0,0,0,0,0,0,0
79.037 sec,0,0,0,0,0,0,0
79.046 sec,0,0,0,0,0,0,0
79.054 sec,0,0,0,0,0,0,0
79.062 sec,0,0,0,0,0,0,0
79.071 sec,0,0,0,0,0,0,0
79.079 sec,0,0,0,0,0,0,0
79.087 sec,0,0,0,0,0,0,0
79.096 sec,0,0,0,0,0,0,0
79.104 sec,0,0,0,0,0,0,0
79.112 sec,0,0,0,0,0,0,0
79.121 sec,0,0,0,0,0,0,0
79.129 sec,0,0,0,0,0,0,0
79.137 sec,0,0,0,0,0,0,0
79.146 sec,0,0,0,0,0,0,0
79.154 sec,0,0,0,0,0,0,0
79.162 sec,0,0,0,0,0,0,0
79.171 sec,0,0,0,0,0,0,0
79.179 sec,0,0,0,0,0,0,0
79.187 sec,0,0,0,0,0,0,0
79.196 sec,0,0,0,0,0,0,0
79.204 sec,0,0,0,0,0,0,0
79.212 sec,0,0,0,0,0,0,0
79.221 sec,0,0,0,0,0,0,0
79.229 sec,0,0,0,0,0,0,0
79.237 sec,0,0,0,0,0,0,0
79.246 sec,0,0,0,0,0,0,0
79.254 sec,0,0,0,0,0,0,0
79.263 sec,0,0,0,0,0,0,0
79.271 sec,0,0,0,0,0,0,0
79.279 sec,0,0,0,0,0,0,0
79.288 sec,0,0,0,0,0,0,0
79.296 sec,0,0,0,0,0,0,0
79.304 sec,0,0,0,0,0,0,0
79.313 sec,0,0,0,0,0,0,0
79.321 sec,0,0,0,0,0,0,0
79.329 sec,0,0,0,0,0,0,0
79.338 sec,0,0,0,0,0,0,0
79.346 sec,0,0,0,0,0,0,0
79.354 sec,0,0,0,0,0,0,0
79.363 sec,0,0,0,0,0,0,0
79.371 sec,0,0,0,0,0,0,0
79.379 sec,0,0,0,0,0,0,0
79.388 sec,0,0,0,0,0,0,0
79.396 sec,0,0,0,0,0,0,0
79.404 sec,0,0,0,0,0,0,0
79.413 sec,0,0,0,0,0,0,0
79.421 sec,0,0,0,0,0,0,0
79.429 sec,0,0,0,0,0,0,0
79.438 sec,0,0,0,0,0,0,0
79.446 sec,0,0,0,0,0,0,0
79.454 sec,0,0,0,0,0,0,0
79.463 sec,0,0,0,0,0,0,0
79.471 sec,0,0,0,0,0,0,0
79.479 sec,0,0,0,0,0,0,0
79.488 sec,0,0,0,0,0,0,0
79.496 sec,0,0,0,0,0,0,0
79.504 sec,0,0,0,0,0,0,0
79.513 sec,0,0,0,0,0,0,0
79.521 sec,0,0,0,0,0,0,0
79.529 sec,0,0,0,0,0,0,0
79.538 sec,0,0,0,0,0,0,0
79.546 sec,0,0,0,0,0,0,0
79.554 sec,0,0,0,0,0,0,0
79.563 sec,0,0,0,0,0,0,0
79.571 sec,0,0,0,0,0,0,0
79.58 sec,0,0,0,0,0,0,0
79.588 sec,0,0,0,0,0,0,0
79.596 sec,0,0,0,0,0,0,0
79.605 sec,0,0,0,0,0,0,0
79.613 sec,0,0,0,0,0,0,0
79.621 sec,0,0,0,0,0,0,0
79.63 sec,0,0,0,0,0,0,0
79.638 sec,0,0,0,0,0,0,0
79.646 sec,0,0,0,0,0,0,0
79.655 sec,0,0,0,0,0,0,0
79.663 sec,0,0,0,0,0,0,0
79.671 sec,0,0,0,0,0,0,0
79.68 sec,0,0,0,0,0,0,0
79.688 sec,0,0,0,0,0,0,0
79.696 sec,0,0,0,0,0,0,0
79.705 sec,0,0,0,0,0,0,0
79.713 sec,0,0,0,0,0,0,0
79.721 sec,0,0,0,0,0,0,0
79.73 sec,0,0,0,0,0,0,0
79.738 sec,0,0,0,0,0,0,0
79.746 sec,0,0,0,0,0,0,0
79.755 sec,0,0,0,0,0,0,0
79.763 sec,0,0,0,0,0,0,0
79.771 sec,0,0,0,0,0,0,0
79.78 sec,0,0,0,0,0,0,0
79.788 sec,0,0,0,0,0,0,0
79.796 sec,0,0,0,0,0,0,0
79.805 sec,0,0,0,0,0,0,0
79.813 sec,0,0,0,0,0,0,0
79.821 sec,0,0,0,0,0,0,0
79.83 sec,0,0,0,0,0,0,0
79.838 sec,0,0,0,0,0,0,0
79.846 sec,0,0,0,0,0,0,0
79.855 sec,0,0,0,0,0,0,0
79.863 sec,0,0,0,0,0,0,0
79.871 sec,0,0,0,0,0,0,0
79.88 sec,0,0,0,0,0,0,0
79.888 sec,0,0,0,0,0,0,0
79.896 sec,0,0,0,0,0,0,0
79.905 sec,0,0,0,0,0,0,0
79.913 sec,0,0,0,0,0,0,0
79.922 sec,0,0,0,0,0,0,0
79.93 sec,0,0,0,0,0,0,0
79.938 sec,0,0,0,0,0,0,0
79.947 sec,0,0,0,0,0,0,0
79.955 sec,0,0,0,0,0,0,0
79.963 sec,0,0,0,0,0,0,0
79.972 sec,0,0,0,0,0,0,0
79.98 sec,0,0,0,0,0,0,0
79.988 sec,0,0,0,0,0,0,0
79.997 sec,0,0,0,0,0,0,0
80.005 sec,0,0,0,0,0,0,0
80.013 sec,0,0,0,0,0,0,0
80.022 sec,0,0,0,1,0,0,0
80.03 sec,0,0,0,1,0,0,0
80.038 sec,0,0,0,0,0,0,0
80.047 sec,0,0,0,0,0,0,0
80.055 sec,0,0,0,0,0,0,0
80.063 sec,0,0,0,0,0,0,0
80.072 sec,0,0,0,0,0,0,0
80.08 sec,0,0,0,0,0,0,0
80.088 sec,0,0,0,0,0,0,0
80.097 sec,0,0,0,0,0,0,0
80.105 sec,0,0,0,0,0,0,0
80.113 sec,0,0,0,0,0,0,0
80.122 sec,0,0,0,0,0,0,0
80.13 sec,0,0,0,0,0,0,0
80.138 sec,0,0,0,0,0,0,0
80.147 sec,0,0,0,0,0,0,0
80.155 sec,0,0,0,0,0,0,0
80.163 sec,0,0,0,0,0,0,0
80.172 sec,0,0,0,0,0,0,0
80.18 sec,0,0,0,0,0,0,0
80.188 sec,0,0,0,0,0,0,0
80.197 sec,0,0,0,0,0,0,0
80.205 sec,0,0,0,0,0,0,0
80.213 sec,0,0,0,0,0,0,0
80.222 sec,0,0,0,0,0,0,0
80.23 sec,0,0,0,1,0,0,0
80.238 sec,0,0,0,0,0,0,0
80.247 sec,0,0,0,0,0,0,0
80.255 sec,0,0,0,0,0,0,0
80.264 sec,0,0,0,0,0,0,0
80.272 sec,0,0,0,0,0,0,0
80.28 sec,0,0,0,0,0,0,0
80.289 sec,0,0,0,0,0,0,0
80.297 sec,0,0,0,0,0,0,0
80.305 sec,0,0,0,0,0,0,0
80.314 sec,0,0,0,0,0,0,0
80.322 sec,0,0,0,0,0,0,0
80.33 sec,0,0,0,0,0,0,0
80.339 sec,0,0,0,0,0,0,0
80.347 sec,0,0,0,0,0,0,0
80.355 sec,0,0,0,0,0,0,0
80.364 sec,0,0,0,0,0,0,0
80.372 sec,0,0,0,0,0,0,0
80.38 sec,0,0,0,0,0,0,0
80.389 sec,0,0,0,0,0,0,0
80.397 sec,0,0,0,0,0,0,0
80.405 sec,0,0,0,0,0,0,0
80.414 sec,0,0,0,0,0,0,0
80.422 sec,0,0,0,0,0,0,0
80.43 sec,0,0,0,0,0,0,0
80.439 sec,0,0,0,0,0,0,0
80.447 sec,0,0,0,0,0,0,0
80.455 sec,0,0,0,0,0,0,0
80.464 sec,0,0,0,0,0,0,0
80.472 sec,0,0,0,0,0,0,0
80.48 sec,0,0,0,0,0,0,0
